"","N00","N01","N02","N03","N04","N05","N06","N07","N08","N09","N10","N11","N12","N13","N14","N15","N16","N17","N18","N19","N20","N21","N22","N23","N24","N90","N91","N92","N93","N94","N95","N96","N97","N98","N99"
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0,0,0.00998650472334683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0.00927318295739348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00899503722084367,0,0,0,0.016374269005848,0,0
"5",0,0,0,0,0.0187134502923977,0,0,0,0.0148148148148148,0.0155214424951267,0,0,0.133239275344538,0,0,0,0,0,0,0,0,0,0.00584795321637427,0,0,0,0,0,0.019075682382134,0,0.00784313725490196,0,0.00998650472334683,0,0
"6",0.0114035087719298,0,0,0,0.0187134502923977,0.00740740740740741,0.00842105263157895,0,0.0167641325536062,0.0478247569400348,0.016374269005848,0.0333783175888439,0.205839774260827,0,0,0.00740740740740741,0.0270613900817192,0,0,0,0.0105263157894737,0,0,0,0,0,0,0,0,0,0,0,0.0587719298245614,0.0199730094466937,0
"7",0,0,0,0,0.0335282651072125,0,0.0278195488721804,0,0,0.168022553921019,0,0.0740017464475669,0.31789480832912,0,0,0.0105263157894737,0.0274324643045048,0.0108187134502924,0.0152046783625731,0,0.0105263157894737,0,0,0,0,0,0,0,0,0,0,0.0291503267973856,0.172755417956656,0.0299595141700405,0
"8",0.0187134502923977,0,0,0,0.0421052631578947,0.00982456140350877,0.00927318295739348,0,0.0265580531819034,0.160214170645238,0,0.177006164976818,0.262811107021633,0,0.0108187134502924,0,0.0545321354370114,0.129824561403509,0.0357174988753936,0,0.0320918462661979,0,0.134502923976608,0.0185934342147722,0,0,0,0,0,0,0,0.0677124183006536,0.176757714123558,0.058029689608637,0
"9",0.00935672514619883,0,0.018050473778028,0,0.0898189919242551,0.010207336523126,0.0166666666666667,0.018546365914787,0.0521637426900585,0.0585191411030958,0,0.113804168541011,0.603525129840919,0.0354933179002064,0,0,0.0324744954948246,0.117783094098884,0,0.051702786377709,0.0463157894736842,0.0110392146872506,0.182456140350877,0.0189473684210526,0,0,0,0,0,0.00980392156862745,0.0191526610644258,0.0258823529411765,0.216900584795322,0.0587719298245614,0.0182261208576998
"10",0.0216824111560954,0,0.010207336523126,0.00935672514619883,0.0948284284226839,0,0.0541492620439989,0.00927318295739348,0.0936145833963283,0.02582995951417,0,0.0786723470314802,0.546200189422501,0.0792652194190891,0.00584795321637427,0,0.058869395711501,0.0973418394471026,0.0210526315789474,0.0450292397660819,0.0960475214233446,0,0.102046783625731,0.0324561403508772,0,0,0,0,0.0100806451612903,0.0286764705882353,0.00862745098039216,0.0443036701860231,0.516405757984705,0.145389113810166,0.0182456140350877
"11",0.0585245164192533,0,0.0838149294805642,0.0187134502923977,0.106532999164578,0,0.0280840991367307,0.0278195488721804,0.171250889489609,0.00842105263157895,0,0.0798920377867746,0.283319020161125,0.0533528076402688,0.0108187134502924,0,0.0607845579313455,0.0216374269005848,0,0.0108187134502924,0.075328517371861,0,0.0219298245614035,0.0315789473684211,0,0,0.0112244897959184,0,0.0183971774193548,0,0.0550560224089636,0.0667873303167421,0.513383183603978,0.0899910031488979,0
"12",0.0407857249962513,0.00701754385964912,0.0756778309409888,0.0498830409356725,0.0509189640768588,0.0105263157894737,0.00935672514619883,0.0255639097744361,0.124940558211895,0.00842105263157895,0.00626790269707853,0.0766456740140951,0.140355640231801,0.0327485380116959,0.00584795321637427,0,0.041229180628987,0.0525730994152047,0,0.033625730994152,0.0306501547987616,0.00842105263157895,0.0105263157894737,0.0526315789473684,0,0,0,0,0.0278657834101382,0.0286764705882353,0.0846288515406163,0.115611577964519,0.499730623693472,0.130717089927616,0
"13",0.0447368421052632,0,0.020414673046252,0.0618851049191606,0.0319688109161793,0,0,0.0352269562795879,0.163831081686814,0,0.00833333333333333,0.0695705326665079,0.22555173069105,0.0236842105263158,0,0.0175974517341002,0.0502515978951502,0.0219032429558745,0,0,0.0105263157894737,0.00842105263157895,0.0228070175438597,0.0105263157894737,0,0.0247165532879819,0.0112244897959184,0.0107843137254902,0.0461189516129032,0.0196078431372549,0.0561624649859944,0.049859943977591,0.182262972665449,0.0925438596491228,0.0108187134502924
"14",0.0310916179337232,0.0154986396472465,0.0453118802929538,0.0724859168686908,0.0353884711779449,0.00998650472334683,0.0105263157894737,0.0463028339797125,0.114775828460039,0,0,0.151996578069748,0.137742608268924,0.0210526315789474,0,0.0172075881863419,0.0417689916951139,0.0192397660818713,0,0.0222222222222222,0.0105263157894737,0.124372548020584,0,0.0105263157894737,0.0174185463659148,0.0467120181405896,0,0,0.0455877791563275,0,0.0568067226890756,0.00840336134453781,0.251826616677557,0.091812865497076,0
"15",0.00584795321637427,0.0154970760233918,0,0.0291812865497076,0.0158284600389864,0.00982456140350877,0,0.0376441102756892,0.0346198830409357,0,0.0222890473339502,0.140548190486271,0.122467927669166,0.039608636977058,0,0.0297359560517455,0.0203800886533856,0.0817669172932331,0,0,0,0.0650743024065488,0,0.0105263157894737,0,0.0410430839002268,0,0,0.0373953163771712,0,0.0351820728291317,0.0100840336134454,0.198158291656744,0.0728070175438597,0
