"","N00","N01","N02","N03","N04","N05","N06","N07","N08","N09","N10","N11","N12","N13","N14","N15","N16","N17","N18","N19","N20","N21","N22","N23","N24","N90","N91","N92","N93","N94","N95","N96","N97","N98","N99"
"18",0.316413255360624,1.74737636620124,1.30643163209443,0.206125143139496,0.440543460654221,0.0652631578947368,0.320946794194495,0.720669051693925,0.203485936496736,0.873184613833434,2.05523396378549,0.308397498831613,0.0374269005847953,2.08479187295195,0.108770113408305,0.676500523435129,0.0201169590643275,0.489578336568757,0.729993268602137,0.00526315789473684,0.0205513784461153,1.04768803519537,1.25092836728443,0.255614942215933,0.52979607533792,0.157517654984518,0.149727891156463,0.167535014005602,0.207393926758544,0.0542857142857143,0.0100840336134454,0.588429936076995,0.14125461013279,1.04199925366075,0.312819422293106
"19",0.300278902384166,2.15054112790979,1.36300401113398,0.125913856970427,0.299758934136068,0.084093567251462,0.505622354749335,0.812356053871321,0.108262389867322,1.38518770585467,1.34205653479647,0.154001273877886,0.0606361717934911,1.25004382031915,0.0677674420138906,0.396217542623317,0.00526315789473684,0.189871308744111,0.444105699900744,0,0.00815203546135426,0.723091588316375,1.09292704445759,0.0890202864106146,0.471712492552877,0.0791156462585034,0.153061224489796,0.0756582633053221,0.226810119249656,0.0315406162464986,0.00637254901960784,0.656815341521224,0.106081871345029,0.76204491853025,0.211844763423711
"20",0.325146198830409,1.1708880509964,0.87214809406184,0.0655265879279377,0.132417649730224,0.0541130604288499,0.316768653795813,0.48457114066224,0.0400389863547758,1.75382755259797,0.791223528547721,0.153480838309791,0.0857759784075574,0.815484465686053,0.0610275689223058,0.0867836257309942,0.0145140514160271,0.0725559849295766,0.194756677975532,0.010207336523126,0,0.290678183008233,0.546350981001968,0.0418476956214341,0.215411976309073,0.0135187345791175,0.0740816326530612,0.0298319327731092,0.216177471721827,0.0239775910364146,0.00686274509803922,0.414108309990663,0.0820049211919954,0.36612685560054,0.164359383306752
"21",0.262306192832509,0.348299320108871,0.417509464713427,0.0421571273583657,0.0257580714916982,0.0399280251911831,0.187903091060986,0.26218767071649,0.0396881091617934,0.609388149492505,0.421563496211882,0.145070174149676,0.0336842105263158,0.337881043166045,0.0159137356136388,0.0130325814536341,0,0.0167543859649123,0.0702288986858736,0,0,0.108429398211143,0.181266695379819,0.0337278887497959,0.105776651968602,0.00816326530612245,0.0359183673469388,0.00728291316526611,0.0239019560210579,0,0.0218627450980392,0.160513538748833,0.056140350877193,0.116783625730994,0.0631578947368421
"22",0.123508771929825,0.0739053918950381,0.205017932012682,0.0286549707602339,0,0,0.0865552713220487,0.129580604389291,0.00526315789473684,0.249100625126033,0.119401148019016,0.0608324733402133,0.0173099415204678,0.0327300098430896,0,0.00701754385964912,0,0.00991793513428521,0.0147368421052632,0,0,0.0095906432748538,0.0512591585546664,0,0.0542841953368269,0,0,0,0.052900175543471,0.0109803921568627,0,0.00840336134453781,0.0904749019077256,0.0622762033288349,0.018635477582846
"23",0.0261988304093567,0.0248955722639933,0.139952153110048,0.0210526315789474,0,0,0.026588693957115,0.0287719298245614,0.00842105263157895,0.0626705653021443,0.0321513358134322,0.0656140350877193,0.0273684210526315,0.00964912280701754,0.0163732176520682,0,0,0,0,0.012280701754386,0,0.00998650472334683,0.0271640148285225,0,0.0286382623224728,0,0,0,0.035426267281106,0.00941176470588235,0.0262670121291498,0.0343137254901961,0.0239766081871345,0,0.00842105263157895
"24",0.0095906432748538,0.00526315789473684,0.0398496240601504,0.0578947368421053,0,0.012280701754386,0,0.0148538011695906,0.00935672514619883,0,0.00526315789473684,0.0131598689145971,0.023859649122807,0,0.046448405621993,0,0.0105263157894737,0,0,0.00526315789473684,0.0102756892230576,0,0.00747269917290807,0,0.00601503759398496,0,0,0.00728291316526611,0.0407546082949309,0.00840336134453781,0,0.00840336134453781,0,0,0.00421052631578947
"25",0.00701754385964912,0,0.0566833751044277,0.0421052631578947,0,0,0,0.00701754385964912,0.0157894736842105,0,0.0095906432748538,0.0402378664841649,0.0687719298245614,0.00526315789473684,0.0940864451011211,0,0.031608305336058,0,0.00526315789473684,0.0403508771929825,0.0105263157894737,0,0,0.00526315789473684,0.00842105263157895,0,0,0,0.0548675115207373,0,0,0,0,0,0
"26",0.0095906432748538,0,0.0225563909774436,0.0473684210526316,0,0,0,0.0343884922390009,0.0271345029239766,0.00526315789473684,0,0.0840410102525632,0.130526315789474,0.0105263157894737,0.12263572775113,0,0.1,0.0135867257689238,0,0.0552046783625731,0.0403508771929825,0,0.0192982456140351,0,0.00842105263157895,0,0,0,0.0769985077689696,0.0292436974789916,0,0,0,0,0.00421052631578947
"27",0.00701754385964912,0,0.0295369295722528,0.0421052631578947,0.0253801169590643,0.00526315789473684,0.00935672514619883,0.0407068090394052,0.056140350877193,0.00842105263157895,0,0.19532953413792,0.131929824561404,0.0148538011695906,0.181203007518797,0.0140350877192982,0.131818429216785,0.013810906744111,0.020414673046252,0.0647852827518641,0.0629072681704261,0,0.0294736842105263,0.0340350877192982,0.0294687515414591,0,0,0,0.0930299539170507,0.0182633053221289,0,0.00784313725490196,0,0,0.00821820332035459
