"","N00","N01","N02","N03","N04","N05","N06","N07","N08","N09","N10","N11","N12","N13","N14","N15","N16","N17","N18","N19","N20","N21","N22","N23","N24","N90","N91","N92","N93","N94","N95","N96","N97","N98","N99"
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279737903225806,0,0,0,0,0,0
"3",0,0,0,0,0,0.0201169590643275,0,0,0,0,0,0,0.0095906432748538,0,0.0167105263157895,0,0,0.00842105263157895,0,0,0,0,0,0,0.0191812865497076,0,0,0,0,0,0,0,0,0,0
"4",0,0.0210526315789474,0,0.00701754385964912,0,0.324444444444444,0.0095906432748538,0.00631736881588818,0.079766081871345,0.078640350877193,0.0180116959064327,0,0.0468896766960579,0.0489625968761853,0.182604879993407,0.0144360902255639,0.0855795078323514,0.373858681519379,0.046188791523794,0.04,0.177976596864863,0,0.138011695906433,0.144930481298021,0.190923396046131,0,0,0,0,0.0137254901960784,0.036078431372549,0.0466293183940243,0.0671280732977391,0,0.0210526315789474
"5",0.016374269005848,0.0280701754385965,0.0105263157894737,0.0166081871345029,0.164675324675324,1.34338286517752,0.0463157894736842,0.0798195419607274,0.0782220287015367,0.731461988304094,0.0168421052631579,0.121519614120459,0.174842893070327,0.206277382455011,1.11937021022413,0.152164979683077,0.436262749322516,0.485856722766414,0.259838083845306,0.237886382623225,0.606881239885774,0.183049281252079,0.266348728964314,0.551309836923387,0.342523254607894,0.0696109693877551,0.0905737937441713,0.145568100492231,0.0605755131964809,0.294176840530657,0.125900699537906,0.606074399797372,0.508412032652325,0.0095906432748538,0.0172248803827751
"6",0.0788304093567252,0.0962406015037594,0.221771261784271,0.124327485380117,0.506144148249412,1.69059853641389,0.174884401627993,0.393372319688109,0.0515789473684211,1.34890350877193,0.0154385964912281,0.155554701839758,0.619194499880896,0.619010182883868,1.63856597233884,0.471958915615671,0.987026107758275,0.139508578409139,0.142716598459264,0.427418546365915,0.543369187219692,0.196274001100649,0.395182137889764,0.330516742685709,0.0847346221495691,0.244742907589465,0.849976563564588,0.397579522412392,0.108436164695964,1.00187874568618,0.663644293673561,1.72893407449335,1.09725252303768,0.0687719298245614,0.0810579479000532
"7",0.289122807017544,0.0854636591478697,0.224034393660811,0.209269277986417,0.412314118629908,1.04236921995334,0.256162605756031,0.326552866286747,0.069785575048733,0.953328460038986,0.055906432748538,0.335087719298246,0.755647455785659,0.334209010705731,0.571728229323595,0.337004190250462,0.827622460084229,0.0383625730994152,0.0105263157894737,0.268471177944862,0.0874185463659148,0.0839766081871345,0.059889920880633,0.207439706211409,0.0231578947368421,0.121836734693878,1.20772489783761,0.601628525315555,0.0580608370779433,1.2486857435086,0.724696289939015,1.06914098972922,1.5475126077641,0.127413405308142,0.294518872939926
"8",0.24093567251462,0.238632612064512,0.246866194490008,0.147544403926051,0.0829176370723164,0.242174288179465,0.096140350877193,0.0346198830409357,0.0318447021051283,0.165380116959064,0.158479532163743,0.268304093567251,0.105795895106047,0.0723179160021265,0.154589808140943,0.17925918235607,0.0813707830211265,0.0376608187134503,0.0710728531289391,0.0726079936138174,0.0147368421052632,0.0694736842105263,0.0197979797979798,0.0237280701754386,0.0696177206145052,0.158760629251701,0.35634484563056,0.79246523412677,0.0489395684960201,0.916844847542245,0.264360155485234,0.30551014413256,0.399101751741364,0.111740890688259,0.274527733475102
"9",0.31485380116959,0.149304162736063,0.31726965854014,0.106696178571213,0.109626591731855,0.13458089668616,0.0569674099070496,0.0367801856304168,0.138713450292398,0.0581770130454341,0.463781676413255,0.0431570410210441,0.0341520467836258,0.223614202863197,0.0534589729392853,0.569503114720486,0.127534366328441,0.445435473378379,0.38834943924772,0.430360250851189,0.175085438669277,0.0824644859304414,0.115063464517418,0.279912280701754,0.65822045594775,0.305867103984451,0.0348299319727891,0.921270555365661,0.0459677419354839,0.17781512605042,0.290533370788225,0.643721708169313,0.12385321949657,0.0825011246063878,0.258522062732589
"10",0.172397660818713,0.240678430616512,0.150050597517424,0.0617543859649123,0.223916400801802,0.378296596191333,0.415767143931298,0.437841265461435,0.402364475352788,0.22373256860099,1.8253251893599,0.0840545808966862,0.169922157955973,0.773893289676346,0.202679995443153,1.53572347018394,0.872861159552035,1.29265514896577,0.841150180925639,1.71493765742295,1.0476000051741,0.739154616666323,0.636474695176506,1.46078120859281,1.77155149846445,0.946458933937749,0.06003663003663,2.16102170479354,0.215210567685226,0.0535501015507849,0.680309534310444,1.78930472359812,0.504483813466865,0.38753036437247,0.144781144781145
