year_mat;month;lt;sex;mat;year_sample;lab
1993;2;38.5;1;1;1993;ipma
1993;2;37.3;1;1;1993;ipma
1993;2;31.4;1;1;1993;ipma
1993;2;41.4;1;1;1993;ipma
1993;2;40.6;1;1;1993;ipma
1993;2;39;1;1;1993;ipma
1993;2;39.5;1;1;1993;ipma
1993;2;39.3;1;1;1993;ipma
1993;2;38.7;1;1;1993;ipma
1993;2;42.8;1;1;1993;ipma
1993;2;36;1;1;1993;ipma
1993;2;39.7;1;1;1993;ipma
1993;2;41.3;1;1;1993;ipma
1993;2;41.7;1;1;1993;ipma
1993;2;48;1;1;1993;ipma
1993;2;42;1;1;1993;ipma
1993;2;45;1;1;1993;ipma
1993;2;47.7;1;1;1993;ipma
1993;2;45.7;1;1;1993;ipma
1993;2;26.4;1;0;1993;ipma
1993;2;42.6;1;0;1993;ipma
1993;2;38.3;1;1;1993;ipma
1993;2;42.6;1;1;1993;ipma
1993;2;23.7;1;0;1993;ipma
1993;2;23.1;1;1;1993;ipma
1993;2;27.6;1;0;1993;ipma
1993;2;22.8;1;0;1993;ipma
1993;2;22.5;1;0;1993;ipma
1993;2;26.9;1;1;1993;ipma
1993;2;31.7;1;0;1993;ipma
1993;2;36;1;1;1993;ipma
1993;2;43.7;1;0;1993;ipma
1993;2;38.7;1;1;1993;ipma
1993;2;39.6;1;1;1993;ipma
1993;2;39.4;1;1;1993;ipma
1993;2;40.1;1;1;1993;ipma
1993;2;40.5;1;1;1993;ipma
1993;2;41;1;1;1993;ipma
1993;2;42.6;1;1;1993;ipma
1993;2;31.7;1;1;1993;ipma
1993;2;43;1;1;1993;ipma
1993;2;42.6;1;1;1993;ipma
1993;2;42.5;1;1;1993;ipma
1993;2;41.3;1;1;1993;ipma
1993;2;41.7;1;1;1993;ipma
1993;2;40.8;1;1;1993;ipma
1993;2;39.3;1;1;1993;ipma
1993;2;39.4;1;1;1993;ipma
1993;2;21.4;1;1;1993;ipma
1993;2;36.8;1;1;1993;ipma
1993;2;21.8;1;0;1993;ipma
1993;2;36.7;1;1;1993;ipma
1993;2;35.3;1;1;1993;ipma
1993;2;34;1;1;1993;ipma
1993;2;34.1;1;1;1993;ipma
1993;2;33.5;1;1;1993;ipma
1993;2;32.5;1;1;1993;ipma
1993;2;32;1;1;1993;ipma
1993;2;37.5;1;1;1993;ipma
1993;2;25.1;1;0;1993;ipma
1993;2;27.2;1;1;1993;ipma
1993;2;27.4;1;1;1993;ipma
1993;2;27.1;1;1;1993;ipma
1993;2;26.2;1;0;1993;ipma
1993;2;25.6;1;1;1993;ipma
1993;2;26.9;1;1;1993;ipma
1993;2;26.3;1;1;1993;ipma
1993;2;42.4;1;1;1993;ipma
1993;2;26.1;1;1;1993;ipma
1993;2;21.3;1;0;1993;ipma
1993;2;25.9;1;0;1993;ipma
1993;2;25.4;1;0;1993;ipma
1993;2;25;1;1;1993;ipma
1993;2;24.5;1;1;1993;ipma
1993;2;24.1;1;1;1993;ipma
1993;2;23.7;1;0;1993;ipma
1993;2;23.4;1;1;1993;ipma
1993;2;32.9;1;1;1993;ipma
1993;2;26.4;1;0;1993;ipma
1993;2;26.8;1;1;1993;ipma
1993;2;32.1;1;0;1993;ipma
1993;2;29.7;1;1;1993;ipma
1993;2;28.6;1;1;1993;ipma
1993;2;28;1;1;1993;ipma
1993;2;28.1;1;1;1993;ipma
1993;2;28.6;1;1;1993;ipma
1993;2;28.5;1;1;1993;ipma
1993;2;29.5;1;1;1993;ipma
1993;2;26.2;1;1;1993;ipma
1993;2;30.7;1;1;1993;ipma
1993;2;26.3;1;0;1993;ipma
1993;2;25.7;1;1;1993;ipma
1993;2;25.5;1;1;1993;ipma
1993;2;24;1;1;1993;ipma
1993;2;24.7;1;1;1993;ipma
1993;2;23.8;1;1;1993;ipma
1993;2;23.5;1;1;1993;ipma
1993;2;22;1;1;1993;ipma
1993;2;27.4;1;1;1993;ipma
1993;2;31.4;1;1;1993;ipma
1993;2;28;1;1;1993;ipma
1993;2;32.4;1;1;1993;ipma
1993;2;32.5;1;1;1993;ipma
1993;2;32.6;1;1;1993;ipma
1993;2;32.6;1;1;1993;ipma
1993;2;31.5;1;1;1993;ipma
1993;2;31.7;1;1;1993;ipma
1993;2;29.3;1;1;1993;ipma
1993;2;31;1;1;1993;ipma
1993;2;32.4;1;1;1993;ipma
1993;2;30.4;1;1;1993;ipma
1993;2;30.1;1;1;1993;ipma
1993;2;30.8;1;1;1993;ipma
1993;2;30.4;1;1;1993;ipma
1993;2;30.7;1;1;1993;ipma
1993;2;30.1;1;1;1993;ipma
1993;2;30.8;1;1;1993;ipma
1993;2;30.3;1;1;1993;ipma
1993;2;31.3;1;1;1993;ipma
1993;2;35.8;1;1;1993;ipma
1993;2;37.8;1;1;1993;ipma
1993;2;37.2;1;1;1993;ipma
1993;2;37.3;1;1;1993;ipma
1993;2;37;1;1;1993;ipma
1993;2;36.2;1;1;1993;ipma
1993;2;36.9;1;1;1993;ipma
1993;2;36.3;1;1;1993;ipma
1993;2;34.6;1;1;1993;ipma
1993;2;36.1;1;1;1993;ipma
1993;2;38.3;1;1;1993;ipma
1993;2;35.9;1;1;1993;ipma
1993;2;35.5;1;1;1993;ipma
1993;2;35.7;1;1;1993;ipma
1993;2;35.3;1;1;1993;ipma
1993;2;35.1;1;1;1993;ipma
1993;2;34.1;1;1;1993;ipma
1993;2;27.6;1;0;1993;ipma
1993;2;36.4;1;1;1993;ipma
1993;2;41.3;1;1;1993;ipma
1993;2;52.6;1;1;1993;ipma
1993;2;46.1;1;1;1993;ipma
1993;2;45.4;1;1;1993;ipma
1993;2;45.1;1;1;1993;ipma
1993;2;45.8;1;1;1993;ipma
1993;2;45.6;1;1;1993;ipma
1993;2;43.5;1;1;1993;ipma
1993;2;38.1;1;1;1993;ipma
1993;2;41.7;1;1;1993;ipma
1993;2;38.5;1;1;1993;ipma
1993;2;40.8;1;1;1993;ipma
1993;2;39;1;1;1993;ipma
1993;2;39.2;1;1;1993;ipma
1993;2;39.1;1;1;1993;ipma
1993;2;39.7;1;1;1993;ipma
1993;2;38.6;1;1;1993;ipma
1993;2;38.6;1;1;1993;ipma
1993;2;34.1;1;1;1993;ipma
1993;2;42.6;1;1;1993;ipma
1993;2;29.4;1;1;1993;ipma
1993;2;31.4;1;1;1993;ipma
1993;2;31.3;1;1;1993;ipma
1993;2;31.5;1;1;1993;ipma
1993;2;30.2;1;1;1993;ipma
1993;2;30.8;1;1;1993;ipma
1993;2;30.7;1;1;1993;ipma
1993;2;30.8;1;1;1993;ipma
1993;2;34.3;1;1;1993;ipma
1993;2;29.1;1;0;1993;ipma
1993;2;31.6;1;1;1993;ipma
1993;2;29.5;1;1;1993;ipma
1993;2;29.7;1;1;1993;ipma
1993;2;28;1;1;1993;ipma
1993;2;28.3;1;1;1993;ipma
1993;2;28.9;1;0;1993;ipma
1993;2;28.3;1;0;1993;ipma
1993;2;33.5;1;1;1993;ipma
1993;2;30.4;1;1;1993;ipma
1993;2;33.9;1;1;1993;ipma
1993;2;34.8;1;1;1993;ipma
1993;2;34.1;1;1;1993;ipma
1993;2;34.5;1;1;1993;ipma
1993;2;34.7;1;1;1993;ipma
1993;2;34.1;1;1;1993;ipma
1993;2;34.8;1;1;1993;ipma
1993;2;34.1;1;1;1993;ipma
1993;2;31.2;1;1;1993;ipma
1993;2;33.1;1;1;1993;ipma
1993;2;31.8;1;1;1993;ipma
1993;2;33.4;1;1;1993;ipma
1993;2;32.3;1;1;1993;ipma
1993;2;32.5;1;1;1993;ipma
1993;2;32.3;1;1;1993;ipma
1993;2;32.4;1;1;1993;ipma
1993;2;31;1;1;1993;ipma
1993;2;31.6;1;1;1993;ipma
1993;2;28.6;1;1;1993;ipma
1993;2;33.1;1;1;1993;ipma
1993;2;33.6;1;1;1993;ipma
1993;2;38.1;1;1;1993;ipma
1993;2;47.6;1;1;1993;ipma
1993;2;33.5;1;1;1993;ipma
1993;2;35.8;1;1;1993;ipma
1993;2;37.1;1;1;1993;ipma
1993;2;35.8;1;1;1993;ipma
1993;2;37;1;1;1993;ipma
1993;2;38.6;1;1;1993;ipma
1993;2;37.6;1;1;1993;ipma
1993;2;29.4;1;0;1993;ipma
1993;2;38.5;1;1;1993;ipma
1993;2;39.4;1;1;1993;ipma
1993;2;38.7;1;1;1993;ipma
1993;2;40.3;1;1;1993;ipma
1993;2;36.4;1;1;1993;ipma
1993;2;39.1;1;1;1993;ipma
1993;2;28.3;1;0;1993;ipma
1993;2;30.5;1;1;1993;ipma
1993;2;27.1;1;0;1993;ipma
1993;2;29.5;1;0;1993;ipma
1993;2;33.6;1;1;1993;ipma
1993;2;36.1;1;1;1993;ipma
1993;2;35;1;1;1993;ipma
1993;2;39.3;1;1;1993;ipma
1993;2;36.7;1;1;1993;ipma
1993;2;35.7;1;1;1993;ipma
1993;2;26.8;1;0;1993;ipma
1993;2;38;1;1;1993;ipma
1993;2;33.4;1;1;1993;ipma
1993;2;34;1;1;1993;ipma
1993;2;33.7;1;1;1993;ipma
1993;2;24.6;1;0;1993;ipma
1993;2;44;1;1;1993;ipma
1993;2;43.6;1;1;1993;ipma
1993;2;42.9;1;1;1993;ipma
1993;2;42.8;1;1;1993;ipma
1993;2;42.3;1;1;1993;ipma
1993;2;39.1;1;1;1993;ipma
1993;2;38.1;1;1;1993;ipma
1993;2;43.7;1;1;1993;ipma
1993;2;24.1;1;0;1993;ipma
1993;2;23.6;1;0;1993;ipma
1993;2;45.8;1;1;1993;ipma
1993;2;42.7;1;1;1993;ipma
1993;2;41.5;1;1;1993;ipma
1993;2;47.6;1;1;1993;ipma
1993;2;42.5;1;1;1993;ipma
1993;2;38.5;1;0;1993;ipma
1993;2;36.3;1;1;1993;ipma
1993;2;39.4;1;1;1993;ipma
1993;2;35.3;1;1;1993;ipma
1993;2;35.1;1;1;1993;ipma
1993;2;37.6;1;1;1993;ipma
1993;2;40.3;1;1;1993;ipma
1993;2;43.6;1;1;1993;ipma
1993;2;42.8;1;1;1993;ipma
1993;2;43.7;1;1;1993;ipma
1993;2;40.9;1;1;1993;ipma
1993;2;40.5;1;1;1993;ipma
1993;2;39.7;1;1;1993;ipma
1993;2;40.2;1;1;1993;ipma
1993;2;42.7;1;1;1993;ipma
1993;2;36.2;1;1;1993;ipma
1993;2;41.7;1;1;1993;ipma
1993;2;41.7;1;1;1993;ipma
1993;2;40.7;1;1;1993;ipma
1993;2;32.4;1;1;1993;ipma
1993;2;31.5;1;1;1993;ipma
1993;2;30.1;1;1;1993;ipma
1993;2;27.8;1;1;1993;ipma
1993;2;26.4;1;0;1993;ipma
1993;2;26.3;1;0;1993;ipma
1993;2;46.3;1;1;1993;ipma
1993;2;41.5;1;1;1993;ipma
1993;2;55;1;1;1993;ipma
1993;2;32.6;1;1;1993;ipma
1993;2;39;1;1;1993;ipma
1993;2;44.2;1;1;1993;ipma
1993;2;44.7;1;1;1993;ipma
1993;2;34.1;1;1;1993;ipma
1993;2;36.7;1;1;1993;ipma
1993;2;36.2;1;1;1993;ipma
1993;2;37.1;1;1;1993;ipma
1993;2;38.5;1;1;1993;ipma
1993;2;38.6;1;1;1993;ipma
1993;2;24;1;1;1993;ipma
1993;2;29;1;0;1993;ipma
1993;2;25;1;0;1993;ipma
1993;2;25;1;0;1993;ipma
1993;2;26;1;0;1993;ipma
1993;2;27;1;0;1993;ipma
1993;2;24;1;0;1993;ipma
1993;2;27;1;0;1993;ipma
1993;2;27;1;0;1993;ipma
1993;2;27;1;0;1993;ipma
1993;2;29;1;0;1993;ipma
1993;2;32;1;1;1993;ipma
1993;2;24;1;0;1993;ipma
1993;2;35;1;1;1993;ipma
1993;2;27;1;1;1993;ipma
1993;2;40;1;1;1993;ipma
1993;2;29;1;1;1993;ipma
1993;2;31;1;1;1993;ipma
1993;2;32;1;1;1993;ipma
1993;2;33;1;1;1993;ipma
1993;2;20;1;0;1993;ipma
1993;2;39;1;1;1993;ipma
1993;2;39;1;1;1993;ipma
1993;2;23;1;0;1993;ipma
1993;2;41;1;1;1993;ipma
1993;2;44;1;1;1993;ipma
1993;2;22;1;0;1993;ipma
1993;2;22;1;0;1993;ipma
1993;2;22;1;0;1993;ipma
1993;2;23;1;0;1993;ipma
1993;2;38;1;1;1993;ipma
1993;2;25;1;0;1993;ipma
1993;2;35;1;0;1993;ipma
1993;2;35;1;0;1993;ipma
1993;2;39;1;1;1993;ipma
1993;2;34;1;1;1993;ipma
1993;2;34;1;1;1993;ipma
1993;2;33;1;1;1993;ipma
1993;2;27;1;0;1993;ipma
1993;2;41;1;1;1993;ipma
1993;2;23;1;0;1993;ipma
1993;2;33;1;1;1993;ipma
1993;2;31;1;1;1993;ipma
1993;2;27;1;0;1993;ipma
1993;2;20;1;0;1993;ipma
1993;2;32;1;1;1993;ipma
1993;2;20;1;0;1993;ipma
1993;2;26;1;0;1993;ipma
1993;2;20;1;0;1993;ipma
1993;2;20;1;0;1993;ipma
1993;2;21;1;0;1993;ipma
1993;2;21;1;0;1993;ipma
1993;2;22;1;0;1993;ipma
1993;2;22;1;0;1993;ipma
1993;2;23;1;0;1993;ipma
1993;2;24;1;0;1993;ipma
1993;2;25;1;1;1993;ipma
1993;3;28;2;0;1993;ipma
1993;3;50;2;0;1993;ipma
1993;3;41;2;0;1993;ipma
1993;3;36;2;0;1993;ipma
1993;3;35;2;0;1993;ipma
1993;3;35;2;0;1993;ipma
1993;3;32;2;0;1993;ipma
1993;3;31;2;0;1993;ipma
1993;3;48;2;1;1993;ipma
1993;3;28;2;0;1993;ipma
1993;3;28;2;0;1993;ipma
1993;3;28;2;0;1993;ipma
1993;3;28;2;0;1993;ipma
1993;3;28;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;34;2;0;1993;ipma
1993;3;36;2;0;1993;ipma
1993;3;39.1;2;0;1993;ipma
1993;3;38.7;2;0;1993;ipma
1993;3;36.1;2;0;1993;ipma
1993;3;36.4;2;0;1993;ipma
1993;3;36.7;2;0;1993;ipma
1993;3;36.3;2;1;1993;ipma
1993;3;38.1;2;0;1993;ipma
1993;3;39.3;2;0;1993;ipma
1993;3;35.6;2;0;1993;ipma
1993;3;51.6;2;1;1993;ipma
1993;3;45.6;2;1;1993;ipma
1993;3;56;2;1;1993;ipma
1993;3;58.5;2;1;1993;ipma
1993;3;28;2;0;1993;ipma
1993;3;34;2;0;1993;ipma
1993;3;40;2;0;1993;ipma
1993;3;44;2;0;1993;ipma
1993;3;41.3;2;0;1993;ipma
1993;3;58;2;1;1993;ipma
1993;3;20.5;2;0;1993;ipma
1993;3;51.3;2;1;1993;ipma
1993;3;34.3;2;0;1993;ipma
1993;3;51;2;1;1993;ipma
1993;3;54.1;2;1;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;21.8;2;0;1993;ipma
1993;3;21.9;2;0;1993;ipma
1993;3;33.7;2;0;1993;ipma
1993;3;34.1;2;0;1993;ipma
1993;3;20.5;2;0;1993;ipma
1993;3;34.6;2;0;1993;ipma
1993;3;22.3;2;0;1993;ipma
1993;3;32.3;2;0;1993;ipma
1993;3;32.9;2;0;1993;ipma
1993;3;27;2;0;1993;ipma
1993;3;22.2;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;22.8;2;0;1993;ipma
1993;3;24.6;2;0;1993;ipma
1993;3;25.1;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;22.2;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;42;2;0;1993;ipma
1993;3;38;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;38;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;41;2;0;1993;ipma
1993;3;41;2;0;1993;ipma
1993;3;37;2;0;1993;ipma
1993;3;42;2;1;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;48;2;1;1993;ipma
1993;3;48;2;1;1993;ipma
1993;3;20.6;2;0;1993;ipma
1993;3;21.2;2;0;1993;ipma
1993;3;21.3;2;0;1993;ipma
1993;3;21.7;2;0;1993;ipma
1993;3;21.6;2;0;1993;ipma
1993;3;41;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;27;2;0;1993;ipma
1993;3;28;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;27;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;38;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;28;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;29;2;0;1993;ipma
1993;3;27;2;0;1993;ipma
1993;3;30;2;0;1993;ipma
1993;3;28;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;30;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;27;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;28;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;27;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;28;2;0;1993;ipma
1993;3;29;2;0;1993;ipma
1993;3;27;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;30;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;27;2;0;1993;ipma
1993;3;29;2;0;1993;ipma
1993;3;27;2;0;1993;ipma
1993;3;29;2;0;1993;ipma
1993;3;28;2;0;1993;ipma
1993;3;30;2;0;1993;ipma
1993;3;35;2;0;1993;ipma
1993;3;28;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;35;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;27;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;28;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;22.8;2;0;1993;ipma
1993;3;25.4;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;30;2;0;1993;ipma
1993;3;31.4;2;0;1993;ipma
1993;3;49;2;1;1993;ipma
1993;3;52;2;1;1993;ipma
1993;3;21.4;2;0;1993;ipma
1993;3;22.2;2;0;1993;ipma
1993;3;44;2;0;1993;ipma
1993;3;36.4;2;0;1993;ipma
1993;3;53;2;1;1993;ipma
1993;3;54;2;1;1993;ipma
1993;3;53.8;2;1;1993;ipma
1993;3;55.7;2;1;1993;ipma
1993;3;54.1;2;1;1993;ipma
1993;3;40;2;0;1993;ipma
1993;3;50;2;1;1993;ipma
1993;3;20.2;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;55.7;2;1;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;27;2;0;1993;ipma
1993;3;27;2;0;1993;ipma
1993;3;48.5;2;1;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;31;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;28;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;29;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;69;2;1;1993;ipma
1993;3;30;2;0;1993;ipma
1993;3;29;2;0;1993;ipma
1993;3;20.9;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;27;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;24.8;2;0;1993;ipma
1993;3;23.4;2;0;1993;ipma
1993;3;23.9;2;0;1993;ipma
1993;3;22.1;2;0;1993;ipma
1993;3;22.1;2;0;1993;ipma
1993;3;21.7;2;0;1993;ipma
1993;3;20.4;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;31.6;2;0;1993;ipma
1993;3;30.3;2;0;1993;ipma
1993;3;29.4;2;0;1993;ipma
1993;3;29.3;2;0;1993;ipma
1993;3;28.3;2;0;1993;ipma
1993;3;28.1;2;0;1993;ipma
1993;3;37.1;2;0;1993;ipma
1993;3;27.8;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;27.4;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;27.5;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;26.4;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;23.7;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;20.3;2;0;1993;ipma
1993;3;21.6;2;0;1993;ipma
1993;3;21.4;2;0;1993;ipma
1993;3;21.3;2;0;1993;ipma
1993;3;21.4;2;0;1993;ipma
1993;3;21.9;2;0;1993;ipma
1993;3;22.4;2;0;1993;ipma
1993;3;22.7;2;0;1993;ipma
1993;3;26.3;2;0;1993;ipma
1993;3;23.4;2;0;1993;ipma
1993;3;27.4;2;0;1993;ipma
1993;3;23.1;2;0;1993;ipma
1993;3;24.3;2;0;1993;ipma
1993;3;25.1;2;0;1993;ipma
1993;3;25.2;2;0;1993;ipma
1993;3;25.6;2;0;1993;ipma
1993;3;26.5;2;0;1993;ipma
1993;3;26.3;2;0;1993;ipma
1993;3;26.6;2;0;1993;ipma
1993;3;27.3;2;0;1993;ipma
1993;3;22.8;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;35;2;0;1993;ipma
1993;3;32;2;0;1993;ipma
1993;3;30;2;0;1993;ipma
1993;3;29;2;0;1993;ipma
1993;3;28;2;0;1993;ipma
1993;3;27;2;0;1993;ipma
1993;3;27;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;27;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;24;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;25;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;21;2;0;1993;ipma
1993;3;23;2;0;1993;ipma
1993;3;26;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;20;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;31;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
1993;3;22;2;0;1993;ipma
